segment_id,road_name,road_class,highway,length_m,start_node,end_node,connected_segment_ids
SH_00018,Chamrajpet 5th Main Road,State Highway,primary,170.9,"12.956938,77.560838","12.956918,77.559261","SH_00004,SH_00006,URB_00456"
SH_00019,Chord Road,State Highway,primary,6826.0,"12.964373,77.534687","12.974194,77.544746","SH_00276,URB_01167,URB_01179,URB_01212,URB_01221"
SH_00020,Chord Road,State Highway,primary,38.8,"12.978451,77.549005","12.978137,77.549039","SH_00014,SH_00127"
SH_00021,Chord Road,State Highway,primary,2026.8,"12.996242,77.550638","12.978447,77.549089","SH_00199,SH_00326,URB_01707"
SH_00022,Chord Road,State Highway,primary,1196.4,"12.985861,77.549231","12.996241,77.550449","SH_00013,SH_00133,SH_00198,URB_01816,URB_02162"
SH_00023,Chord Road,State Highway,primary,3521.4,"13.007675,77.548561","13.009642,77.549213",URB_00039
SH_00024,Chord Road,State Highway,primary,650.1,"13.019050,77.553303","13.013379,77.554277","SH_00346,SH_00348"
SH_00025,Chord Road Flyover,State Highway,primary,435.5,"12.954969,77.534886","12.953234,77.538238","URB_00002,URB_01591"
SH_00026,Clarke Road,State Highway,primary,640.9,"13.003680,77.616852","13.004950,77.617337",
SH_00027,Commissariat Road,State Highway,primary,1378.1,"12.973471,77.610261","12.973804,77.611086",
SH_00028,Cubbon Road,State Highway,primary,3738.7,"12.979268,77.602463","12.976167,77.611853",
SH_00029,Cunningham Road,State Highway,primary_link,44.9,"12.984203,77.597045","12.984585,77.597063","SH_00166,SH_00311"
SH_00030,Cunningham Road,State Highway,primary,1645.2,"12.991648,77.585467","12.984426,77.597220","SH_00036,SH_00311"
SH_00031,Dairy Circle Flyover,State Highway,primary,524.4,"12.936830,77.603588","12.937941,77.598951","SH_00222,SH_00233"
SH_00032,Dairy Circle Flyover,State Highway,primary,524.5,"12.938036,77.598972","12.936898,77.603597","SH_00227,SH_00235"
SH_00033,Devanga Hostel Road,State Highway,primary_link,71.1,"12.967636,77.589345","12.967165,77.588912",
SH_00034,Dhanakoti Road,State Highway,primary,265.5,"12.991665,77.607148","12.990653,77.605216",
SH_00035,Dhanvanthari Road,State Highway,primary,2575.1,"12.984545,77.572309","12.975554,77.574729",SH_00310
SH_00036,Doctor B R Ambedkar Veedhi,State Highway,primary,2139.1,"12.976003,77.587393","12.984426,77.597220","SH_00030,SH_00311"
SH_00037,Doctor M H Marigowda Road,State Highway,primary,2536.4,"12.934717,77.609754","12.934717,77.609754",URB_01247
SH_00038,Doctor M H Marigowda Road,State Highway,primary,2826.5,"12.945943,77.595550","12.945943,77.595550","URB_00012,URB_00150"
SH_00039,Doddaballapur Road,State Highway,primary,80.1,"13.089778,77.594026","13.090393,77.594068",
SH_00040,Doddaballapur Road,State Highway,primary,6407.2,"13.130117,77.571338","13.106683,77.581635",
SH_00041,Domlur Flyover,State Highway,primary,489.8,"12.958204,77.641271","12.962558,77.641617","URB_00232,URB_00802"
SH_00042,Domlur Flyover,State Highway,primary,493.2,"12.962606,77.641696","12.958185,77.641428","SH_00001,SH_00253"
SH_00043,Domlur Flyover Ramp,State Highway,primary_link,423.3,"12.961710,77.641743","12.960648,77.641560",
SH_00044,Domlur Flyover Ramp,State Highway,primary_link,228.7,"12.960695,77.642085","12.960933,77.641788",
SH_00045,Domlur Flyover Ramp,State Highway,primary_link,657.2,"12.960855,77.640139","12.961498,77.641018",
SH_00046,Domlur Flyover Ramp,State Highway,primary_link,176.0,"12.961053,77.641713","12.960767,77.641114",
SH_00047,Dr. CV Raman Road,State Highway,primary,382.4,"13.013057,77.567518","13.012996,77.567480","NH_00023,NH_00025"
SH_00048,Dr. M H Marigowda Road,State Highway,primary,66.3,"12.931619,77.613818","12.931831,77.613443",
SH_00049,Flyover,State Highway,primary,269.5,"12.964213,77.576894","12.964600,77.574632","SH_00105,SH_00143,SH_00184,SH_00197,SH_00258,URB_00541,URB_01636,URB_01637"
SH_00050,Graphite India Road,State Highway,primary,986.2,"12.984946,77.708276","12.993032,77.705312",SH_00068
SH_00051,Gubbi Thotadappa Road,State Highway,primary,699.9,"12.975315,77.570840","12.975315,77.570840",SH_00279
SH_00052,H. Siddaiah Road,State Highway,primary,979.7,"12.957746,77.582133","12.954227,77.590209","SH_00053,URB_00533"
SH_00053,H. Siddiah Road,State Highway,primary,134.8,"12.954227,77.590209","12.953841,77.591377","SH_00052,URB_01196"
SH_00054,HAL Old Airport Road,State Highway,primary,12273.2,"12.965976,77.625151","12.954549,77.679913","SH_00365,URB_01016"
SH_00055,Haines Road,State Highway,primary,1263.7,"13.000956,77.611711","13.000956,77.611711",SH_00145
SH_00056,Hains Road,State Highway,primary,361.1,"12.993558,77.607200","12.990378,77.607128","URB_00821,URB_01027"
SH_00057,Hall Road,State Highway,primary,203.3,"13.003208,77.619301","13.003848,77.617563",SH_00337
SH_00058,Hennur Bagalur Road,State Highway,primary,8775.1,"13.042246,77.641974","13.077982,77.653449",SH_00064
SH_00059,Hennur Main Road,State Highway,primary,986.4,"13.001390,77.618712","13.004053,77.619650",
SH_00060,Hennur Road,State Highway,primary,283.7,"13.031223,77.635504","13.032963,77.637354","SH_00062,SH_00064"
SH_00061,Hennur Road,State Highway,primary,117.4,"13.032924,77.637428","13.032273,77.636576",SH_00063
SH_00062,Hennuru - Bagaluru Road,State Highway,primary,464.1,"13.028059,77.632755","13.031223,77.635504","SH_00060,URB_00767"
SH_00063,Hennuru - Bagaluru Road,State Highway,primary,615.2,"13.032273,77.636576","13.027985,77.633048","SH_00061,URB_01176,URB_01972"
SH_00064,Hennuru - Bagaluru Road,State Highway,primary,2556.1,"13.032963,77.637354","13.042246,77.641974","SH_00058,SH_00060"
SH_00065,Hesaraghatta Main Road,State Highway,primary,5948.8,"13.073362,77.503013","13.045495,77.507359","URB_02045,URB_02046"
SH_00066,Hesarghatta Road,State Highway,primary,2271.4,"13.088243,77.546683","13.086251,77.548304","URB_00504,URB_02108,URB_02110"
SH_00067,Hesarghatta Road,State Highway,primary,100.9,"13.091511,77.534639","13.092061,77.533992",URB_00007
SH_00068,Hoodi Main Road,State Highway,primary,2588.0,"12.984946,77.708276","12.991025,77.714696",SH_00050
SH_00069,Hudson Circle,State Highway,primary,312.1,"12.967777,77.588319","12.967823,77.587606","SH_00146,URB_00673,URB_00860"
SH_00070,ITPL Main Road,State Highway,primary,460.0,"12.989992,77.713364","12.990346,77.713899",
SH_00071,Indian Oil Flyover,State Highway,primary,475.7,"13.003048,77.635117","13.005734,77.638416","SH_00010,SH_00011,URB_00842"
SH_00072,Indian Oil Flyover,State Highway,primary,755.4,"13.006087,77.640958","13.002939,77.635092","SH_00338,URB_00640"
SH_00073,Indian Oil Flyover Ramp,State Highway,primary_link,245.9,"13.004371,77.636745","13.004892,77.637121",
SH_00074,Infantry Road,State Highway,primary,1657.2,"12.984259,77.592721","12.979279,77.607124",URB_00950
SH_00075,Inner Peripheral Ring Road,State Highway,primary,502.7,"12.908634,77.712002","12.912917,77.712699",
